Start Signal,End Signal,Min Rise Delay,Max Rise Delay,Min Fall Delay,Max Fall Delay,Estimated Depth,Mapped Start Signal
A1_N,X,0.1662962314921653,0.5295196653254802,0.1317451324212999,0.6329582592768296,5.295196653254802,_0995_
A2_N,X,0.1568158980388909,0.5125293112764578,0.1288377080377595,0.6322137992066124,5.125293112764578,A2_N
B1,X,0.0921554802997025,0.2718809421219627,0.1736001114219859,0.6075920494262422,2.7188094212196265,_1864_
B2,X,0.0903117467483509,0.267768315099955,0.1518219620772229,0.5650093330901205,2.6776831509995502,_1843_
A,Y,0.1353153322137104,0.3238009951817429,0.0863844159543938,0.278464537088611,3.238009951817429,key_in[15]
A,Y,0.0562762526119385,0.133933937176252,0.0369823765412532,0.1175904545908222,1.3393393717625195,key_in[15]
A,Y,0.0558143304316913,0.1339937365656071,0.036697052685302,0.1201253158723372,1.339937365656071,key_in[15]
A,X,0.0925627933833814,0.3050838834581094,0.2281871978181008,0.9182522224722692,3.0508388345810937,key_in[15]
B,X,0.0880986905585188,0.2832668624285974,0.2119604690648003,0.857352657579787,2.8326686242859735,_1780_
C_N,X,0.1367131585523979,0.4153679184838705,0.2040222493141319,0.9312154089190212,4.153679184838705,_1473_
A1,X,0.0965531293357679,0.4062637563575536,0.1498705646450134,0.4678488839871307,4.062637563575535,_1852_
A2,X,0.0998351152228345,0.4119924240599103,0.1522039204418599,0.4889836451931394,4.119924240599103,_1841_
B1,X,0.0904713551904426,0.3872285379727926,0.1311378820430191,0.4211016099455558,3.8722853797279257,_1864_
B2,X,0.1034024561908757,0.4688277121444746,0.139665116758273,0.4584372455854478,4.688277121444746,_1843_
C1,X,0.0683714909596201,0.3402811462253692,0.0725561228857051,0.2454871098107192,3.402811462253692,_1854_
A1,X,0.1197437460857698,0.4066338214577029,0.1444391175325425,0.4826041924909175,4.066338214577028,_1852_
A2,X,0.1218332275105723,0.4106130551795292,0.1562084950049399,0.5247592509058587,4.1061305517952915,_1841_
B1,X,0.1159791254195671,0.4175374053576478,0.1207464024054536,0.4410284762221862,4.175374053576477,_1864_
B2,X,0.1136054338313164,0.3709865575302599,0.1246607574674435,0.449853000916267,3.709865575302598,_1843_
A1,X,0.10853996481037,0.3636223369773445,0.1458541106952338,0.4523408442513594,3.636223369773445,_1852_
A2,X,0.1121942848159566,0.3827092917565161,0.148472266461527,0.4722819491386834,3.8270929175651607,_1841_
B1,X,0.1057475456576456,0.369477847663852,0.1281235986903365,0.4423526670166829,3.69477847663852,_1864_
B2,X,0.096731195236166,0.35961648565775,0.1153172173724595,0.3874840002979838,3.5961648565775,_1843_
A1_N,X,0.180895581412157,0.5782015030421777,0.1443845223137626,0.6895669230800829,5.782015030421777,_0995_
A2_N,X,0.1717988300247391,0.5573036634363246,0.1391354709716084,0.6789017318258429,5.5730366343632465,A2_N
B1,X,0.1110868928287251,0.3301692623866754,0.1868116270107943,0.6582637399262523,3.3016926238667534,_1864_
B2,X,0.1071969904295441,0.3203629951997285,0.164926757474771,0.6126506697587119,3.203629951997285,_1843_
A1_N,X,0.1873700414523982,0.5816696178245867,0.1477923103508649,0.701558331285897,5.816696178245866,_0995_
A2_N,X,0.1792821358782014,0.5710336809478729,0.1403089073528851,0.6787753329309145,5.710336809478728,A2_N
B1,X,0.1178428221692448,0.3445095695121202,0.1918790181054065,0.6595361110596091,3.4450956951212017,_1864_
B2,X,0.108911535650539,0.3214132662107277,0.170731794645594,0.6248044480864695,3.2141326621072768,_1843_
A1,X,0.1427435571258057,0.4445715588164534,0.1669162216800139,0.5208342793358957,4.445715588164534,_1852_
A2,X,0.1381534092896137,0.4300593891619359,0.1632659470496877,0.528112513113122,4.300593891619359,_1841_
B1,X,0.1348301369826513,0.4250659389228549,0.1434414433388226,0.494016841417626,4.250659389228549,_1864_
B2,X,0.1289192400434363,0.4333620251978445,0.1258222867064445,0.4467677187991516,4.333620251978445,_1843_
A1_N,X,0.2132697967481344,0.6531994019450442,0.1627471536933957,0.7424047142735494,6.531994019450442,_0995_
A2_N,X,0.2116795409982615,0.6485022147284633,0.1620482960352047,0.7747268601481992,6.485022147284632,A2_N
B1,X,0.1415990281773501,0.3869939478410547,0.2084840553650474,0.7309579259878681,3.869939478410547,_1864_
B2,X,0.1495783816922441,0.4285510401180211,0.1927736080883746,0.7017321367053176,4.28551040118021,_1843_
A1_N,X,0.1913514817425483,0.6060951911909573,0.1493940430315795,0.6924381819475732,6.060951911909573,_0995_
A2_N,X,0.1885806564282636,0.6005878186992427,0.1484853809713763,0.7192937005166645,6.005878186992427,A2_N
B1,X,0.1192157933892656,0.3370896712729451,0.1934877590691623,0.682455833383941,3.3708967127294507,_1864_
B2,X,0.1261285833698134,0.3686552001349143,0.1773076180508502,0.6531917414059576,3.686552001349143,_1843_
A,Y,0.0514147454441719,0.1403793926391545,0.0283207493250676,0.112354288775012,1.4037939263915449,key_in[15]
A,Y,0.1259247464167273,0.3393437293880151,0.04909799095146,0.1724617719670676,3.393437293880151,key_in[15]
B,Y,0.0988673476626862,0.244578308972634,0.0351005380529507,0.1090315646406835,2.4457830897263397,_1780_
A1,X,0.0693455867911878,0.2507734924031322,0.1095178839725868,0.3482195186317078,2.507734924031322,_1852_
A2,X,0.0636885007203682,0.2123116326174208,0.1050300015576429,0.300809913270485,2.123116326174208,_1841_
B1,X,0.0503790426413361,0.2082397091482046,0.0633919948365746,0.2755636630211012,2.0823970914820458,_1864_
A,Y,0.0506989360676942,0.1328917846713501,0.0220045654592509,0.1183196768495955,1.328917846713501,key_in[15]
A,X,0.14285734111126,0.3492136678672248,0.120281260578344,0.3209720635682636,3.4921366786722476,key_in[15]
A1_N,X,0.2078875741504101,0.647607263923002,0.156694800459055,0.7449632233061577,6.47607263923002,_0995_
A2_N,X,0.1916109408707413,0.6010045409233215,0.1470506813494406,0.7073504759914819,6.010045409233214,A2_N
B1,X,0.1353159705919676,0.3967758178763453,0.2092151511252277,0.7252562089501964,3.967758178763453,_1864_
B2,X,0.1216538709758716,0.3551626315794732,0.1795805499578726,0.6526946390326227,3.551626315794732,_1843_
A,Y,0.0692557281125908,0.1737322973545938,0.0418138209503309,0.1559774714647694,1.737322973545938,key_in[15]
A1,X,0.1397868249607897,0.4371207408651679,0.1642907523193392,0.5148293603816236,4.371207408651679,_1852_
A2,X,0.1426816205570677,0.4613176637931503,0.1714991946997063,0.5528840874949027,4.6131766379315025,_1841_
B1,X,0.135362072604369,0.4363473039731885,0.1456125122804547,0.5011456391715116,4.363473039731884,_1864_
B2,X,0.1266812662848905,0.4289825838198978,0.1257306100375932,0.4424420399726929,4.289825838198977,_1843_
A1_N,Y,0.0802562761186912,0.3152921624136426,0.093969494567623,0.2956018291590981,3.1529216241364257,_0995_
A2_N,Y,0.0719030064174223,0.2809909884304765,0.0794385552045647,0.2468078866693186,2.8099098843047647,A2_N
B1,Y,0.1078615283175158,0.2812701817734903,0.0425068568763718,0.1653521116831103,2.8127018177349026,_1864_
B2,Y,0.0854212072476693,0.224813674040065,0.0364936945159088,0.1400598426880543,2.24813674040065,_1843_
A,Y,0.1177616093526966,0.2862439810644796,0.0757440936966086,0.2600276179087417,2.862439810644796,key_in[15]
A,Y,0.0646911223455815,0.1715335699810784,0.0358393741494997,0.1787734455517192,1.715335699810784,key_in[15]
A,X,0.0875737285253717,0.2970841989835019,0.1527046865512797,0.5746279170694464,2.970841989835019,key_in[15]
B,X,0.0831003206435208,0.277631203662759,0.1389125243041704,0.5251922934088611,2.7763120366275897,_1780_
A,X,0.0921051247452176,0.3010131118453139,0.2362426432456971,0.9427083824838332,3.0101311184531387,key_in[15]
B,X,0.0713307350043004,0.1939175402919375,0.2026315839141557,0.8156370254504203,1.9391754029193748,_1780_
C_N,X,0.114911805545764,0.3409661260953599,0.2024448721517088,0.86320064650509,3.409661260953599,_1473_
A1,Y,0.1275966590723709,0.3309997092325816,0.0657766915108681,0.3301263245099836,3.309997092325816,_1852_
A2,Y,0.1179241460080986,0.3170886698517486,0.0547514618584534,0.3142022564395435,3.170886698517486,_1841_
B1,Y,0.1029380637643289,0.268568397345279,0.0487002014999335,0.2526074421138025,2.6856839734527895,_1864_
B2,Y,0.086566228857606,0.2403937950077488,0.037569677598996,0.206599104782741,2.403937950077488,_1843_
C1,Y,0.0462583352771488,0.1339443177618258,0.0293855607886536,0.2094480481668052,1.339443177618258,_1854_
A1,Y,0.1176763025886293,0.3176334007941869,0.0515597926169944,0.2326610914225388,3.1763340079418687,_1852_
A2,Y,0.108604954492512,0.3073666408391776,0.0409018594459831,0.1893826815639357,3.0736664083917757,_1841_
B1,Y,0.0968297899824351,0.2636114179335884,0.0422345191607291,0.1916325902203337,2.6361141793358835,_1864_
B2,Y,0.0923835339931981,0.2590942533855419,0.037208848166894,0.2109882883680043,2.5909425338554186,_1843_
A1_N,X,0.1837344078886233,0.5690463261664365,0.1444731597469979,0.676750841188254,5.690463261664364,_0995_
A2_N,X,0.1754427625058578,0.5600892130838899,0.1374368713292556,0.6641577475972275,5.600892130838899,A2_N
B1,X,0.1105882222653235,0.3181899833677484,0.1884571857466455,0.6469682195319544,3.181899833677484,_1864_
B2,X,0.1035516701696054,0.3035145554128425,0.1672797919752855,0.6137303061695428,3.035145554128425,_1843_
A1_N,X,0.2180997943977922,0.6666828944270022,0.1701018540836057,0.7953017358670548,6.666828944270022,_0995_
A2_N,X,0.2139370546825933,0.6463317841650884,0.1636119896984623,0.7520907443035287,6.463317841650884,A2_N
B1,X,0.1550156435979709,0.4476527886194143,0.2096239907656087,0.7397638822013369,4.476527886194143,_1864_
B2,X,0.1486050768946039,0.4009786505216549,0.1917630969405694,0.6933621650859496,4.009786505216549,_1843_
A1,Y,0.1294558386019893,0.3614842139048998,0.0604081454734152,0.2865698870425756,3.614842139048998,_1852_
A2,Y,0.1140638588089371,0.3149493532895187,0.0463946325045111,0.2113178164488205,3.1494935328951867,_1841_
B1,Y,0.1022814084600551,0.2702010913714685,0.0455950394512211,0.2123967589702414,2.7020109137146853,_1864_
B2,Y,0.0900248442939919,0.2481308839740301,0.0358145259697271,0.1803316019774849,2.4813088397403007,_1843_
A1,X,0.1019780400099964,0.3696375254948847,0.1473804175970798,0.465176715869162,3.696375254948847,_1852_
A2,X,0.1000147701299815,0.376267472274122,0.1490453913586232,0.472045249583139,3.76267472274122,_1841_
B1,X,0.0875940594850852,0.3104184219755775,0.1153118536073201,0.3858821149615991,3.104184219755775,_1864_
B2,X,0.0845903301903288,0.3910039624971093,0.1248745447946692,0.4244330285141918,3.910039624971093,_1843_
A1_N,X,0.1778930386682919,0.5871899244149041,0.1461329570935426,0.7186249021477153,5.871899244149041,_0995_
A2_N,X,0.1701282218811863,0.55030725978187,0.1381153563943685,0.6658009887424492,5.5030725978187,A2_N
B1,X,0.1150319178026376,0.364593310306567,0.1829754732853132,0.6663585982723375,3.6459331030656696,_1864_
B2,X,0.1045443830540437,0.3061825879499276,0.1625144093074883,0.6036036286086274,3.061825879499276,_1843_
A1_N,X,0.2128841052584716,0.6637335868786733,0.1629578601516409,0.7587884979559129,6.637335868786733,_0995_
A2_N,X,0.1959444745253213,0.6085448983640752,0.1524863889428889,0.7134003589795229,6.0854489836407515,A2_N
B1,X,0.1453004702127709,0.4109914191970223,0.2099300931399428,0.7381637732218418,4.109914191970223,_1864_
B2,X,0.1304467126794911,0.3618437873971697,0.1795611210543921,0.6556512185419685,3.618437873971697,_1843_
A,Y,0.0366081966769025,0.1078685296616628,0.0143482270056984,0.0939531187775467,1.0786852966166278,key_in[15]
A1,X,0.0899361791051802,0.3443266325080638,0.2074491470655861,0.6850646355209872,3.4432663250806375,_1852_
A2,X,0.0756142461713125,0.285124598668243,0.1794039689808119,0.5848589000864752,2.85124598668243,_1841_
A3,X,0.0798514194035237,0.3019725388547538,0.1600346289673404,0.553128336567228,3.0197253885475375,_1837_
B1,X,0.0773361258033712,0.3478496755761697,0.0966995538790694,0.3276817243629235,3.4784967557616966,_1864_
B2,X,0.0533455135442216,0.2282474274188901,0.0824117464263862,0.2810720347135663,2.2824742741889006,_1843_
A1,Y,0.1447408345258054,0.3979075237485038,0.0642622154234629,0.2860081696873801,3.9790752374850378,_1852_
A2,Y,0.1272432750736383,0.3565612073187236,0.0485044899918387,0.2216817347990202,3.5656120731872356,_1841_
B1,Y,0.1149696481669828,0.3082252318395541,0.0498368513341383,0.2220789448528893,3.0822523183955406,_1864_
B2,Y,0.1081790798671151,0.2968622931501791,0.0444404317590851,0.228314137946769,2.9686229315017907,_1843_
A,Y,0.0984460318907132,0.236984383269427,0.0549796196353605,0.1968494867272278,2.36984383269427,key_in[15]
A1_N,X,0.1685962944751192,0.5431336090165211,0.1348778765740603,0.6604649236682791,5.43133609016521,_0995_
A2_N,X,0.1576419178703612,0.5233477133124294,0.1252989136800463,0.626172131869186,5.2334771331242935,A2_N
B1,X,0.0989079957043249,0.3035838888426913,0.1768626545277838,0.6197353916572732,3.0358388884269125,_1864_
B2,X,0.0859715378776465,0.2669386176546116,0.1536505410838597,0.5758292894383703,2.669386176546116,_1843_
A1_N,X,0.1606312905932243,0.5526162461826368,0.1350914279788866,0.6862849371930164,5.526162461826368,_0995_
A2_N,X,0.1499967137397541,0.507480516418034,0.1232171621832714,0.6128825953551154,5.07480516418034,A2_N
B1,X,0.0993217064483642,0.3350567140794824,0.1698666255736106,0.6308619916135971,3.3505671407948237,_1864_
B2,X,0.0821833874215502,0.2513531398606825,0.1472517288670984,0.5599803002020939,2.5135313986068244,_1843_
A,X,0.1032405093414723,0.2836188864040863,0.161396775512565,0.5801295164012696,2.836188864040863,key_in[15]
B,X,0.0995322324953628,0.2660496342980765,0.1498740202142752,0.541601612221513,2.660496342980765,_1780_
A1,Y,0.1481099729227699,0.3799131117231894,0.0712487589094012,0.2643570714935908,3.799131117231894,_1852_
A2,Y,0.151135164216978,0.3850361249929084,0.0667625210123591,0.2595216892621113,3.850361249929084,_1841_
B1,Y,0.0917820012636558,0.2509218737145698,0.048656653000561,0.2237392556775974,2.509218737145698,_1864_
A1_N,X,0.2252097599930899,0.6879018105406576,0.1670862245854676,0.7977613240253713,6.879018105406575,_0995_
A2_N,X,0.2016750851180261,0.6340455007155943,0.1578720948654515,0.7819609625589486,6.340455007155943,A2_N
B1,X,0.1553171246688343,0.4571431418357694,0.2204632094838806,0.7645249094640854,4.571431418357694,_1864_
B2,X,0.1414035595305488,0.4467686624887493,0.1836501142030946,0.6839848325766978,4.4676866248874925,_1843_
A,X,0.1126713337853421,0.2913168122520663,0.1678032205128364,0.5991636800741273,2.9131681225206627,key_in[15]
B,X,0.1175742592119925,0.3230614200929723,0.1604319777990916,0.5984110598644484,3.2306142009297227,_1780_
A1,Y,0.075935482273679,0.1978516295687483,0.0331132422521141,0.1348273753027994,1.9785162956874829,_1852_
A2,Y,0.094600663313867,0.2607800438293858,0.0411807821721269,0.1732686265730334,2.6078004382938578,_1841_
B1_N,Y,0.0752099931399317,0.2947796812305357,0.0854122352575978,0.2943192717292023,2.947796812305357,_1849_
A1,X,0.1143581789410892,0.3814738910509249,0.1478477382369369,0.4626776315256274,3.8147389105092486,_1852_
A2,X,0.1011457612960477,0.3254959172102226,0.1320510127510228,0.4217504242994964,3.2549591721022257,_1841_
B1,X,0.1105938635862269,0.3932103920430758,0.1387425630320813,0.461840107007739,3.9321039204307575,_1864_
B2,X,0.0980785341813809,0.354077638342397,0.1251451477867869,0.4238604587286236,3.54077638342397,_1843_
A,Y,0.0436304858757977,0.1207589062926221,0.023127510977608,0.1049221086932796,1.207589062926221,key_in[15]
A1,X,0.126223063351881,0.4532896963861906,0.1433230796832622,0.4924240043991478,4.532896963861906,_1852_
A2,X,0.1359474932218106,0.4964693796595368,0.172360852691275,0.5640029714009871,4.964693796595368,_1841_
A3,X,0.1271298657884654,0.4601605060574325,0.1572012980950015,0.5445106186729082,4.601605060574324,_1837_
B1,X,0.1010395753996331,0.3434203574274311,0.1018088281384701,0.456088346665817,3.434203574274311,_1864_
B2,X,0.0976535130399583,0.3185024278912901,0.0991642906968081,0.4301440436699578,3.1850242789129006,_1843_
A1_N,X,0.2000822064661833,0.6264328122427405,0.1549664745943772,0.728302494482469,6.264328122427405,_0995_
A2_N,X,0.1857886397313971,0.5814627832692494,0.148425567704233,0.7136690884702337,5.814627832692493,A2_N
B1,X,0.129988953835704,0.3756363104667722,0.2008916978519071,0.7018158475237418,3.756363104667722,_1864_
B2,X,0.1238032489345467,0.3627738767623542,0.1732602443889604,0.6301461752982254,3.6277387676235415,_1843_
A,Y,0.0805592629295744,0.2142994037325033,0.0612649323613256,0.2351407746181693,2.142994037325033,key_in[15]
B,Y,0.0828453301631284,0.2139749549221683,0.0602892752785855,0.2245914351398253,2.139749549221683,_1780_
A1,Y,0.091730466097174,0.2548234750892036,0.0465215969193086,0.1887512283230336,2.548234750892036,_1852_
A2,Y,0.0801113642543037,0.2241381726994152,0.035969436780513,0.148342009541479,2.2413817269941516,_1841_
B1,Y,0.0527850209038348,0.167920834767834,0.0268234192449839,0.1559681317133106,1.67920834767834,_1864_
A1_N,X,0.2018278379327469,0.6275441455218209,0.1544469457153106,0.7279442810134427,6.275441455218209,_0995_
A2_N,X,0.1896417798696354,0.5937546178340236,0.1452197014854451,0.6977105202183276,5.937546178340236,A2_N
B1,X,0.1312403139977256,0.3773867436480531,0.2026368574736718,0.7021788904630618,3.7738674364805305,_1864_
B2,X,0.1192077581498976,0.3465956786343901,0.1771379759678897,0.6429200687139254,3.465956786343901,_1843_
A1_N,Y,0.0831855718964352,0.3322961999618305,0.0984187065257467,0.3047187033394066,3.322961999618305,_0995_
A2_N,Y,0.0744149068983598,0.301773226060621,0.0849633790149412,0.2733200410027579,3.01773226060621,A2_N
B1,Y,0.1139827431369063,0.2937574711072776,0.0449915464840956,0.1787293419408186,2.937574711072776,_1864_
B2,Y,0.0924699995525801,0.2556278316932933,0.0389622060920381,0.1599979083397624,2.5562783169329326,_1843_
A1,X,0.1151883690479137,0.4093696608679346,0.1420927582481524,0.4805276867980823,4.093696608679346,_1852_
A2,X,0.1161162865392448,0.4028431036107895,0.1519517055191075,0.5173752128713932,4.028431036107895,_1841_
B1,X,0.0919918126045622,0.3024525715486024,0.0965310081413766,0.3688277843089733,3.024525715486024,_1864_
B2,X,0.0984158268846952,0.3268654606165579,0.1091900906152956,0.4059842021920466,3.268654606165579,_1843_
A1,X,0.1088480586473108,0.3689153531525172,0.1442450921757141,0.4516896429178482,3.689153531525172,_1852_
A2,X,0.1116244211990875,0.4259198114752433,0.1522111785250886,0.4868584562192974,4.259198114752433,_1841_
B1,X,0.102132166725749,0.3544654670114427,0.1282865100460198,0.4364142504234668,3.544654670114427,_1864_
B2,X,0.0850431138470461,0.289153764672014,0.1049608762946172,0.3640090554233341,2.8915376467201397,_1843_
A1_N,X,0.1884688847220984,0.5903976363795227,0.1493325921854285,0.6966712959267359,5.903976363795227,_0995_
A2_N,X,0.1809390050114358,0.5753370720464819,0.1452448757932405,0.6950145100602307,5.753370720464819,A2_N
